dataset,horizon,origin,input_length,step,phase,series,value_standardized
ETTh2,96,408,96,118,forecast,PatchTST,-0.281893253326416
ETTh2,96,408,96,119,forecast,PatchTST,-0.27283787727355957
ETTh2,96,408,96,120,forecast,PatchTST,-0.20648659765720367
ETTh2,96,408,96,121,forecast,PatchTST,-0.4669928550720215
ETTh2,96,408,96,122,forecast,PatchTST,-0.4648663103580475
ETTh2,96,408,96,123,forecast,PatchTST,-0.5199308395385742
ETTh2,96,408,96,124,forecast,PatchTST,-0.656002938747406
ETTh2,96,408,96,125,forecast,PatchTST,-0.6918874979019165
ETTh2,96,408,96,126,forecast,PatchTST,-0.5704268217086792
ETTh2,96,408,96,127,forecast,PatchTST,-0.7305439710617065
ETTh2,96,408,96,128,forecast,PatchTST,-0.7584844827651978
ETTh2,96,408,96,129,forecast,PatchTST,-0.599372148513794
ETTh2,96,408,96,130,forecast,PatchTST,-0.5054360628128052
ETTh2,96,408,96,131,forecast,PatchTST,-0.2629019320011139
ETTh2,96,408,96,132,forecast,PatchTST,-0.07291920483112335
ETTh2,96,408,96,133,forecast,PatchTST,-0.22823186218738556
ETTh2,96,408,96,134,forecast,PatchTST,0.12980058789253235
ETTh2,96,408,96,135,forecast,PatchTST,0.10346350073814392
ETTh2,96,408,96,136,forecast,PatchTST,0.0730980932712555
ETTh2,96,408,96,137,forecast,PatchTST,-0.19014321267604828
ETTh2,96,408,96,138,forecast,PatchTST,-0.22839254140853882
ETTh2,96,408,96,139,forecast,PatchTST,-0.24123963713645935
ETTh2,96,408,96,140,forecast,PatchTST,-0.45975950360298157
ETTh2,96,408,96,141,forecast,PatchTST,-0.53700190782547
ETTh2,96,408,96,142,forecast,PatchTST,-0.6163977384567261
ETTh2,96,408,96,143,forecast,PatchTST,-0.4497469663619995
ETTh2,96,408,96,144,forecast,PatchTST,-0.3479159474372864
ETTh2,96,408,96,145,forecast,PatchTST,-0.446411669254303
ETTh2,96,408,96,146,forecast,PatchTST,-0.511997401714325
ETTh2,96,408,96,147,forecast,PatchTST,-0.5238575339317322
ETTh2,96,408,96,148,forecast,PatchTST,-0.5444677472114563
ETTh2,96,408,96,149,forecast,PatchTST,-0.5159488916397095
ETTh2,96,408,96,150,forecast,PatchTST,-0.5753248929977417
ETTh2,96,408,96,151,forecast,PatchTST,-0.7127728462219238
ETTh2,96,408,96,152,forecast,PatchTST,-0.6144144535064697
ETTh2,96,408,96,153,forecast,PatchTST,-0.45500683784484863
ETTh2,96,408,96,154,forecast,PatchTST,-0.17600376904010773
ETTh2,96,408,96,155,forecast,PatchTST,0.021834850311279297
ETTh2,96,408,96,156,forecast,PatchTST,0.3307204842567444
ETTh2,96,408,96,157,forecast,PatchTST,0.20037007331848145
ETTh2,96,408,96,158,forecast,PatchTST,0.45456600189208984
ETTh2,96,408,96,159,forecast,PatchTST,0.4351906180381775
ETTh2,96,408,96,160,forecast,PatchTST,0.15843543410301208
ETTh2,96,408,96,161,forecast,PatchTST,0.3378826975822449
ETTh2,96,408,96,162,forecast,PatchTST,-0.01971977949142456
ETTh2,96,408,96,163,forecast,PatchTST,-0.14609231054782867
ETTh2,96,408,96,164,forecast,PatchTST,-0.2933768630027771
ETTh2,96,408,96,165,forecast,PatchTST,-0.4338761568069458
ETTh2,96,408,96,166,forecast,PatchTST,-0.505120575428009
ETTh2,96,408,96,167,forecast,PatchTST,-0.5926756858825684
ETTh2,96,408,96,168,forecast,PatchTST,-0.6247016787528992
ETTh2,96,408,96,169,forecast,PatchTST,-0.4769743084907532
ETTh2,96,408,96,170,forecast,PatchTST,-0.5024051070213318
ETTh2,96,408,96,171,forecast,PatchTST,-0.7593945860862732
ETTh2,96,408,96,172,forecast,PatchTST,-0.7114109396934509
ETTh2,96,408,96,173,forecast,PatchTST,-0.7865716218948364
ETTh2,96,408,96,174,forecast,PatchTST,-0.8428269028663635
ETTh2,96,408,96,175,forecast,PatchTST,-0.7693581581115723
ETTh2,96,408,96,176,forecast,PatchTST,-0.8053334951400757
ETTh2,96,408,96,177,forecast,PatchTST,-0.62955641746521
ETTh2,96,408,96,178,forecast,PatchTST,-0.5137896537780762
ETTh2,96,408,96,179,forecast,PatchTST,-0.477813184261322
ETTh2,96,408,96,180,forecast,PatchTST,-0.14998063445091248
ETTh2,96,408,96,181,forecast,PatchTST,-0.08166679739952087
ETTh2,96,408,96,182,forecast,PatchTST,-0.028355509042739868
ETTh2,96,408,96,183,forecast,PatchTST,-0.05220609903335571
ETTh2,96,408,96,184,forecast,PatchTST,-0.20347803831100464
ETTh2,96,408,96,185,forecast,PatchTST,-0.3316888213157654
ETTh2,96,408,96,186,forecast,PatchTST,-0.4820706844329834
ETTh2,96,408,96,187,forecast,PatchTST,-0.5406863689422607
ETTh2,96,408,96,188,forecast,PatchTST,-0.6452333927154541
ETTh2,96,408,96,189,forecast,PatchTST,-0.79985111951828
ETTh2,96,408,96,190,forecast,PatchTST,-0.9092566967010498
ETTh2,96,408,96,191,forecast,PatchTST,-0.8492287397384644
ETTh2,96,408,96,0,input,TimesNet,-0.5944488644599915
ETTh2,96,408,96,1,input,TimesNet,-0.6323868632316589
ETTh2,96,408,96,2,input,TimesNet,-0.6323868632316589
ETTh2,96,408,96,3,input,TimesNet,-0.6513341665267944
ETTh2,96,408,96,4,input,TimesNet,-0.6892721652984619
ETTh2,96,408,96,5,input,TimesNet,-0.7651479840278625
ETTh2,96,408,96,6,input,TimesNet,-0.8031288981437683
ETTh2,96,408,96,7,input,TimesNet,-0.8410237431526184
ETTh2,96,408,96,8,input,TimesNet,-0.7651910781860352
ETTh2,96,408,96,9,input,TimesNet,-0.5375204086303711
ETTh2,96,408,96,10,input,TimesNet,-0.25305086374282837
ETTh2,96,408,96,11,input,TimesNet,0.03141867741942406
ETTh2,96,408,96,12,input,TimesNet,0.18317025899887085
ETTh2,96,408,96,13,input,TimesNet,0.33492201566696167
ETTh2,96,408,96,14,input,TimesNet,0.37281668186187744
ETTh2,96,408,96,15,input,TimesNet,0.37281668186187744
ETTh2,96,408,96,16,input,TimesNet,0.22115138173103333
ETTh2,96,408,96,17,input,TimesNet,0.12628494203090668
ETTh2,96,408,96,18,input,TimesNet,0.03141867741942406
ETTh2,96,408,96,19,input,TimesNet,-0.12024662643671036
ETTh2,96,408,96,20,input,TimesNet,-0.27199819684028625
ETTh2,96,408,96,21,input,TimesNet,-0.3668646514415741
ETTh2,96,408,96,22,input,TimesNet,-0.4237499535083771
ETTh2,96,408,96,23,input,TimesNet,-0.4237499535083771
ETTh2,96,408,96,24,input,TimesNet,-0.4617308974266052
ETTh2,96,408,96,25,input,TimesNet,-0.4617308974266052
ETTh2,96,408,96,26,input,TimesNet,-0.4996257424354553
ETTh2,96,408,96,27,input,TimesNet,-0.5375204086303711
ETTh2,96,408,96,28,input,TimesNet,-0.575501561164856
ETTh2,96,408,96,29,input,TimesNet,-0.6133962273597717
ETTh2,96,408,96,30,input,TimesNet,-0.6513773202896118
ETTh2,96,408,96,31,input,TimesNet,-0.6703246831893921
ETTh2,96,408,96,32,input,TimesNet,-0.6703246831893921
ETTh2,96,408,96,33,input,TimesNet,-0.5185731053352356
ETTh2,96,408,96,34,input,TimesNet,-0.3668646514415741
ETTh2,96,408,96,35,input,TimesNet,-0.29098886251449585
ETTh2,96,408,96,36,input,TimesNet,-0.1961224228143692
ETTh2,96,408,96,37,input,TimesNet,-0.12024662643671036
ETTh2,96,408,96,38,input,TimesNet,-0.04445711150765419
ETTh2,96,408,96,39,input,TimesNet,0.05040915310382843
ETTh2,96,408,96,40,input,TimesNet,0.10733760893344879
ETTh2,96,408,96,41,input,TimesNet,0.06939979642629623
ETTh2,96,408,96,42,input,TimesNet,-0.04445711150765419
ETTh2,96,408,96,43,input,TimesNet,-0.12024662643671036
ETTh2,96,408,96,44,input,TimesNet,-0.1961224228143692
ETTh2,96,408,96,45,input,TimesNet,-0.23410353064537048
ETTh2,96,408,96,46,input,TimesNet,-0.30997931957244873
ETTh2,96,408,96,47,input,TimesNet,-0.34787416458129883
ETTh2,96,408,96,48,input,TimesNet,-0.3668646514415741
ETTh2,96,408,96,49,input,TimesNet,-0.385855108499527
ETTh2,96,408,96,50,input,TimesNet,-0.4237499535083771
ETTh2,96,408,96,51,input,TimesNet,-0.44274044036865234
ETTh2,96,408,96,52,input,TimesNet,-0.48067840933799744
ETTh2,96,408,96,53,input,TimesNet,-0.5375204086303711
ETTh2,96,408,96,54,input,TimesNet,-0.575501561164856
ETTh2,96,408,96,55,input,TimesNet,-0.6323868632316589
ETTh2,96,408,96,56,input,TimesNet,-0.6323868632316589
ETTh2,96,408,96,57,input,TimesNet,-0.44274044036865234
ETTh2,96,408,96,58,input,TimesNet,-0.1961655616760254
ETTh2,96,408,96,59,input,TimesNet,0.08834712952375412
ETTh2,96,408,96,60,input,TimesNet,0.2779935598373413
ETTh2,96,408,96,61,input,TimesNet,0.5246115922927856
ETTh2,96,408,96,62,input,TimesNet,0.6573293805122375
ETTh2,96,408,96,63,input,TimesNet,0.6383821964263916
ETTh2,96,408,96,64,input,TimesNet,0.5246115922927856
ETTh2,96,408,96,65,input,TimesNet,0.3918071687221527
ETTh2,96,408,96,66,input,TimesNet,0.22115138173103333
ETTh2,96,408,96,67,input,TimesNet,0.08834712952375412
ETTh2,96,408,96,68,input,TimesNet,-0.006475997157394886
ETTh2,96,408,96,69,input,TimesNet,-0.12024662643671036
ETTh2,96,408,96,70,input,TimesNet,-0.17717507481575012
ETTh2,96,408,96,71,input,TimesNet,-0.25305086374282837
ETTh2,96,408,96,72,input,TimesNet,-0.29098886251449585
ETTh2,96,408,96,73,input,TimesNet,-0.3289266526699066
ETTh2,96,408,96,74,input,TimesNet,-0.40480244159698486
ETTh2,96,408,96,75,input,TimesNet,-0.48067840933799744
ETTh2,96,408,96,76,input,TimesNet,-0.575501561164856
ETTh2,96,408,96,77,input,TimesNet,-0.6703246831893921
ETTh2,96,408,96,78,input,TimesNet,-0.746200442314148
ETTh2,96,408,96,79,input,TimesNet,-0.7841384410858154
ETTh2,96,408,96,80,input,TimesNet,-0.6893153190612793
ETTh2,96,408,96,81,input,TimesNet,-0.40480244159698486
ETTh2,96,408,96,82,input,TimesNet,-0.17717507481575012
ETTh2,96,408,96,83,input,TimesNet,0.05040915310382843
ETTh2,96,408,96,84,input,TimesNet,0.18317025899887085
ETTh2,96,408,96,85,input,TimesNet,0.33492201566696167
ETTh2,96,408,96,86,input,TimesNet,0.48667341470718384
ETTh2,96,408,96,87,input,TimesNet,0.5246115922927856
ETTh2,96,408,96,88,input,TimesNet,0.44873562455177307
ETTh2,96,408,96,89,input,TimesNet,0.2779935598373413
ETTh2,96,408,96,90,input,TimesNet,0.1072944700717926
ETTh2,96,408,96,91,input,TimesNet,-0.025466637685894966
ETTh2,96,408,96,92,input,TimesNet,-0.10129929333925247
ETTh2,96,408,96,93,input,TimesNet,-0.15822774171829224
ETTh2,96,408,96,94,input,TimesNet,-0.1961224228143692
ETTh2,96,408,96,95,input,TimesNet,-0.23410353064537048
ETTh2,96,408,96,96,forecast,TimesNet,-0.4750615358352661
ETTh2,96,408,96,97,forecast,TimesNet,-0.6457383036613464
ETTh2,96,408,96,98,forecast,TimesNet,-0.7105381488800049
ETTh2,96,408,96,99,forecast,TimesNet,-0.7969717979431152
ETTh2,96,408,96,100,forecast,TimesNet,-0.7844787836074829
ETTh2,96,408,96,101,forecast,TimesNet,-0.68499356508255
ETTh2,96,408,96,102,forecast,TimesNet,-0.6747353672981262
ETTh2,96,408,96,103,forecast,TimesNet,-0.6400470733642578
ETTh2,96,408,96,104,forecast,TimesNet,-0.5426297187805176
ETTh2,96,408,96,105,forecast,TimesNet,-0.5284084677696228
ETTh2,96,408,96,106,forecast,TimesNet,-0.4252241253852844
ETTh2,96,408,96,107,forecast,TimesNet,-0.28968653082847595
ETTh2,96,408,96,108,forecast,TimesNet,-0.15808944404125214
ETTh2,96,408,96,109,forecast,TimesNet,0.20489108562469482
ETTh2,96,408,96,110,forecast,TimesNet,0.114712655544281
ETTh2,96,408,96,111,forecast,TimesNet,0.10155820846557617
ETTh2,96,408,96,112,forecast,TimesNet,0.2144206166267395
ETTh2,96,408,96,113,forecast,TimesNet,0.17894399166107178
ETTh2,96,408,96,114,forecast,TimesNet,0.0645507276058197
ETTh2,96,408,96,115,forecast,TimesNet,0.02907434105873108
ETTh2,96,408,96,116,forecast,TimesNet,-0.06618615984916687
ETTh2,96,408,96,117,forecast,TimesNet,-0.07244697213172913
ETTh2,96,408,96,118,forecast,TimesNet,-0.33352503180503845
ETTh2,96,408,96,119,forecast,TimesNet,-0.4559570550918579
ETTh2,96,408,96,120,forecast,TimesNet,-0.5081831216812134
ETTh2,96,408,96,121,forecast,TimesNet,-0.720611572265625
ETTh2,96,408,96,122,forecast,TimesNet,-0.7459688186645508
ETTh2,96,408,96,123,forecast,TimesNet,-0.7743621468544006
ETTh2,96,408,96,124,forecast,TimesNet,-0.8282976150512695
ETTh2,96,408,96,125,forecast,TimesNet,-0.7286031246185303
ETTh2,96,408,96,126,forecast,TimesNet,-0.7108654975891113
ETTh2,96,408,96,127,forecast,TimesNet,-0.7197072505950928
ETTh2,96,408,96,128,forecast,TimesNet,-0.5549351572990417
ETTh2,96,408,96,129,forecast,TimesNet,-0.5354026556015015
ETTh2,96,408,96,130,forecast,TimesNet,-0.34952738881111145
ETTh2,96,408,96,131,forecast,TimesNet,-0.2652524411678314
ETTh2,96,408,96,132,forecast,TimesNet,0.010290056467056274
ETTh2,96,408,96,133,forecast,TimesNet,0.04153028130531311
ETTh2,96,408,96,134,forecast,TimesNet,0.15247806906700134
ETTh2,96,408,96,135,forecast,TimesNet,0.21830320358276367
ETTh2,96,408,96,136,forecast,TimesNet,0.1891496777534485
ETTh2,96,408,96,137,forecast,TimesNet,-0.0021196603775024414
ETTh2,96,408,96,138,forecast,TimesNet,0.07720610499382019
ETTh2,96,408,96,139,forecast,TimesNet,0.042036741971969604
ETTh2,96,408,96,140,forecast,TimesNet,-0.0465201735496521
ETTh2,96,408,96,141,forecast,TimesNet,-0.12742631137371063
ETTh2,96,408,96,142,forecast,TimesNet,-0.26867201924324036
ETTh2,96,408,96,143,forecast,TimesNet,-0.43026939034461975
ETTh2,96,408,96,144,forecast,TimesNet,-0.6130852699279785
ETTh2,96,408,96,145,forecast,TimesNet,-0.6542951464653015
ETTh2,96,408,96,146,forecast,TimesNet,-0.814468264579773
ETTh2,96,408,96,147,forecast,TimesNet,-0.710918128490448
ETTh2,96,408,96,148,forecast,TimesNet,-0.7911875247955322
ETTh2,96,408,96,149,forecast,TimesNet,-0.8403226733207703
ETTh2,96,408,96,150,forecast,TimesNet,-0.7780138850212097
ETTh2,96,408,96,151,forecast,TimesNet,-0.7355849146842957
ETTh2,96,408,96,152,forecast,TimesNet,-0.7256045341491699
ETTh2,96,408,96,153,forecast,TimesNet,-0.6460928916931152
ETTh2,96,408,96,154,forecast,TimesNet,-0.3893111050128937
ETTh2,96,408,96,155,forecast,TimesNet,-0.2550528347492218
ETTh2,96,408,96,156,forecast,TimesNet,-0.09155553579330444
ETTh2,96,408,96,157,forecast,TimesNet,-0.02639228105545044
ETTh2,96,408,96,158,forecast,TimesNet,0.12103849649429321
ETTh2,96,408,96,159,forecast,TimesNet,0.18921679258346558
ETTh2,96,408,96,160,forecast,TimesNet,0.0730680525302887
ETTh2,96,408,96,161,forecast,TimesNet,0.0731918215751648
ETTh2,96,408,96,162,forecast,TimesNet,0.03303712606430054
ETTh2,96,408,96,163,forecast,TimesNet,0.014717191457748413
ETTh2,96,408,96,164,forecast,TimesNet,-0.2209044247865677
ETTh2,96,408,96,165,forecast,TimesNet,-0.18494026362895966
ETTh2,96,408,96,166,forecast,TimesNet,-0.23918479681015015
ETTh2,96,408,96,167,forecast,TimesNet,-0.4642559289932251
ETTh2,96,408,96,168,forecast,TimesNet,-0.4585099220275879
ETTh2,96,408,96,169,forecast,TimesNet,-0.6279275417327881
ETTh2,96,408,96,170,forecast,TimesNet,-0.7800534963607788
ETTh2,96,408,96,171,forecast,TimesNet,-0.8737757802009583
ETTh2,96,408,96,172,forecast,TimesNet,-0.9086488485336304
ETTh2,96,408,96,173,forecast,TimesNet,-0.7433193325996399
ETTh2,96,408,96,174,forecast,TimesNet,-0.7175230979919434
ETTh2,96,408,96,175,forecast,TimesNet,-0.6777365803718567
ETTh2,96,408,96,176,forecast,TimesNet,-0.6475558280944824
ETTh2,96,408,96,177,forecast,TimesNet,-0.6586036086082458
ETTh2,96,408,96,178,forecast,TimesNet,-0.4845064878463745
ETTh2,96,408,96,179,forecast,TimesNet,-0.2548968493938446
ETTh2,96,408,96,180,forecast,TimesNet,-0.23523575067520142
ETTh2,96,408,96,181,forecast,TimesNet,-0.07892923057079315
ETTh2,96,408,96,182,forecast,TimesNet,0.28265804052352905
ETTh2,96,408,96,183,forecast,TimesNet,0.05157738924026489
ETTh2,96,408,96,184,forecast,TimesNet,-0.028462082147598267
ETTh2,96,408,96,185,forecast,TimesNet,0.17772293090820312
ETTh2,96,408,96,186,forecast,TimesNet,0.05554419755935669
ETTh2,96,408,96,187,forecast,TimesNet,-0.0011228322982788086
ETTh2,96,408,96,188,forecast,TimesNet,-0.028823107481002808
ETTh2,96,408,96,189,forecast,TimesNet,-0.18823891878128052
ETTh2,96,408,96,190,forecast,TimesNet,-0.18230745196342468
ETTh2,96,408,96,191,forecast,TimesNet,-0.5070676803588867
ETTh2,96,408,96,0,input,DLinear,-0.5944488644599915
ETTh2,96,408,96,1,input,DLinear,-0.6323868632316589
ETTh2,96,408,96,2,input,DLinear,-0.6323868632316589
ETTh2,96,408,96,3,input,DLinear,-0.6513341665267944
ETTh2,96,408,96,4,input,DLinear,-0.6892721652984619
ETTh2,96,408,96,5,input,DLinear,-0.7651479840278625
ETTh2,96,408,96,6,input,DLinear,-0.8031288981437683
ETTh2,96,408,96,7,input,DLinear,-0.8410237431526184
ETTh2,96,408,96,8,input,DLinear,-0.7651910781860352
ETTh2,96,408,96,9,input,DLinear,-0.5375204086303711
ETTh2,96,408,96,10,input,DLinear,-0.25305086374282837
ETTh2,96,408,96,11,input,DLinear,0.03141867741942406
ETTh2,96,408,96,12,input,DLinear,0.18317025899887085
ETTh2,96,408,96,13,input,DLinear,0.33492201566696167
ETTh2,96,408,96,14,input,DLinear,0.37281668186187744
ETTh2,96,408,96,15,input,DLinear,0.37281668186187744
ETTh2,96,408,96,16,input,DLinear,0.22115138173103333
ETTh2,96,408,96,17,input,DLinear,0.12628494203090668
ETTh2,96,408,96,18,input,DLinear,0.03141867741942406
ETTh2,96,408,96,19,input,DLinear,-0.12024662643671036
ETTh2,96,408,96,20,input,DLinear,-0.27199819684028625
ETTh2,96,408,96,21,input,DLinear,-0.3668646514415741
ETTh2,96,408,96,22,input,DLinear,-0.4237499535083771
ETTh2,96,408,96,23,input,DLinear,-0.4237499535083771
ETTh2,96,408,96,24,input,DLinear,-0.4617308974266052
ETTh2,96,408,96,25,input,DLinear,-0.4617308974266052
ETTh2,96,408,96,26,input,DLinear,-0.4996257424354553
ETTh2,96,408,96,27,input,DLinear,-0.5375204086303711
ETTh2,96,408,96,28,input,DLinear,-0.575501561164856
ETTh2,96,408,96,29,input,DLinear,-0.6133962273597717
ETTh2,96,408,96,30,input,DLinear,-0.6513773202896118
ETTh2,96,408,96,31,input,DLinear,-0.6703246831893921
ETTh2,96,408,96,32,input,DLinear,-0.6703246831893921
ETTh2,96,408,96,33,input,DLinear,-0.5185731053352356
ETTh2,96,408,96,34,input,DLinear,-0.3668646514415741
ETTh2,96,408,96,35,input,DLinear,-0.29098886251449585
ETTh2,96,408,96,36,input,DLinear,-0.1961224228143692
ETTh2,96,408,96,37,input,DLinear,-0.12024662643671036
ETTh2,96,408,96,38,input,DLinear,-0.04445711150765419
ETTh2,96,408,96,39,input,DLinear,0.05040915310382843
ETTh2,96,408,96,40,input,DLinear,0.10733760893344879
ETTh2,96,408,96,41,input,DLinear,0.06939979642629623
ETTh2,96,408,96,42,input,DLinear,-0.04445711150765419
ETTh2,96,408,96,43,input,DLinear,-0.12024662643671036
ETTh2,96,408,96,44,input,DLinear,-0.1961224228143692
ETTh2,96,408,96,45,input,DLinear,-0.23410353064537048
ETTh2,96,408,96,46,input,DLinear,-0.30997931957244873
ETTh2,96,408,96,47,input,DLinear,-0.34787416458129883
ETTh2,96,408,96,48,input,DLinear,-0.3668646514415741
ETTh2,96,408,96,49,input,DLinear,-0.385855108499527
ETTh2,96,408,96,50,input,DLinear,-0.4237499535083771
ETTh2,96,408,96,51,input,DLinear,-0.44274044036865234
ETTh2,96,408,96,52,input,DLinear,-0.48067840933799744
ETTh2,96,408,96,53,input,DLinear,-0.5375204086303711
ETTh2,96,408,96,54,input,DLinear,-0.575501561164856
ETTh2,96,408,96,55,input,DLinear,-0.6323868632316589
ETTh2,96,408,96,56,input,DLinear,-0.6323868632316589
ETTh2,96,408,96,57,input,DLinear,-0.44274044036865234
ETTh2,96,408,96,58,input,DLinear,-0.1961655616760254
ETTh2,96,408,96,59,input,DLinear,0.08834712952375412
ETTh2,96,408,96,60,input,DLinear,0.2779935598373413
ETTh2,96,408,96,61,input,DLinear,0.5246115922927856
ETTh2,96,408,96,62,input,DLinear,0.6573293805122375
ETTh2,96,408,96,63,input,DLinear,0.6383821964263916
ETTh2,96,408,96,64,input,DLinear,0.5246115922927856
ETTh2,96,408,96,65,input,DLinear,0.3918071687221527
ETTh2,96,408,96,66,input,DLinear,0.22115138173103333
ETTh2,96,408,96,67,input,DLinear,0.08834712952375412
ETTh2,96,408,96,68,input,DLinear,-0.006475997157394886
ETTh2,96,408,96,69,input,DLinear,-0.12024662643671036
ETTh2,96,408,96,70,input,DLinear,-0.17717507481575012
ETTh2,96,408,96,71,input,DLinear,-0.25305086374282837
ETTh2,96,408,96,72,input,DLinear,-0.29098886251449585
ETTh2,96,408,96,73,input,DLinear,-0.3289266526699066
ETTh2,96,408,96,74,input,DLinear,-0.40480244159698486
ETTh2,96,408,96,75,input,DLinear,-0.48067840933799744
ETTh2,96,408,96,76,input,DLinear,-0.575501561164856
ETTh2,96,408,96,77,input,DLinear,-0.6703246831893921
ETTh2,96,408,96,78,input,DLinear,-0.746200442314148
ETTh2,96,408,96,79,input,DLinear,-0.7841384410858154
ETTh2,96,408,96,80,input,DLinear,-0.6893153190612793
ETTh2,96,408,96,81,input,DLinear,-0.40480244159698486
ETTh2,96,408,96,82,input,DLinear,-0.17717507481575012
ETTh2,96,408,96,83,input,DLinear,0.05040915310382843
ETTh2,96,408,96,84,input,DLinear,0.18317025899887085
ETTh2,96,408,96,85,input,DLinear,0.33492201566696167
ETTh2,96,408,96,86,input,DLinear,0.48667341470718384
ETTh2,96,408,96,87,input,DLinear,0.5246115922927856
ETTh2,96,408,96,88,input,DLinear,0.44873562455177307
ETTh2,96,408,96,89,input,DLinear,0.2779935598373413
ETTh2,96,408,96,90,input,DLinear,0.1072944700717926
ETTh2,96,408,96,91,input,DLinear,-0.025466637685894966
ETTh2,96,408,96,92,input,DLinear,-0.10129929333925247
ETTh2,96,408,96,93,input,DLinear,-0.15822774171829224
ETTh2,96,408,96,94,input,DLinear,-0.1961224228143692
ETTh2,96,408,96,95,input,DLinear,-0.23410353064537048
ETTh2,96,408,96,96,forecast,DLinear,-0.3570072650909424
ETTh2,96,408,96,97,forecast,DLinear,-0.42304113507270813
ETTh2,96,408,96,98,forecast,DLinear,-0.4675552248954773
ETTh2,96,408,96,99,forecast,DLinear,-0.49542436003685
ETTh2,96,408,96,100,forecast,DLinear,-0.5302859544754028
ETTh2,96,408,96,101,forecast,DLinear,-0.5757869482040405
ETTh2,96,408,96,102,forecast,DLinear,-0.5852086544036865
ETTh2,96,408,96,103,forecast,DLinear,-0.55579674243927
ETTh2,96,408,96,104,forecast,DLinear,-0.47970956563949585
ETTh2,96,408,96,105,forecast,DLinear,-0.33859705924987793
ETTh2,96,408,96,106,forecast,DLinear,-0.15081527829170227
ETTh2,96,408,96,107,forecast,DLinear,0.022121280431747437
ETTh2,96,408,96,108,forecast,DLinear,0.18147870898246765
ETTh2,96,408,96,109,forecast,DLinear,0.3056715726852417
ETTh2,96,408,96,110,forecast,DLinear,0.3737906813621521
ETTh2,96,408,96,111,forecast,DLinear,0.37739109992980957
ETTh2,96,408,96,112,forecast,DLinear,0.3351236581802368
ETTh2,96,408,96,113,forecast,DLinear,0.2232300490140915
ETTh2,96,408,96,114,forecast,DLinear,0.11228139698505402
ETTh2,96,408,96,115,forecast,DLinear,0.008393585681915283
ETTh2,96,408,96,116,forecast,DLinear,-0.10351549088954926
ETTh2,96,408,96,117,forecast,DLinear,-0.19551266729831696
ETTh2,96,408,96,118,forecast,DLinear,-0.2444506734609604
ETTh2,96,408,96,119,forecast,DLinear,-0.3242553174495697
ETTh2,96,408,96,120,forecast,DLinear,-0.36027467250823975
ETTh2,96,408,96,121,forecast,DLinear,-0.41926878690719604
ETTh2,96,408,96,122,forecast,DLinear,-0.4459511339664459
ETTh2,96,408,96,123,forecast,DLinear,-0.48857739567756653
ETTh2,96,408,96,124,forecast,DLinear,-0.5403052568435669
ETTh2,96,408,96,125,forecast,DLinear,-0.5698471665382385
ETTh2,96,408,96,126,forecast,DLinear,-0.5828126668930054
ETTh2,96,408,96,127,forecast,DLinear,-0.5642268657684326
ETTh2,96,408,96,128,forecast,DLinear,-0.4823945164680481
ETTh2,96,408,96,129,forecast,DLinear,-0.31756114959716797
ETTh2,96,408,96,130,forecast,DLinear,-0.14197149872779846
ETTh2,96,408,96,131,forecast,DLinear,0.034546419978141785
ETTh2,96,408,96,132,forecast,DLinear,0.1942334622144699
ETTh2,96,408,96,133,forecast,DLinear,0.3062114715576172
ETTh2,96,408,96,134,forecast,DLinear,0.3753111660480499
ETTh2,96,408,96,135,forecast,DLinear,0.37858492136001587
ETTh2,96,408,96,136,forecast,DLinear,0.3223991394042969
ETTh2,96,408,96,137,forecast,DLinear,0.23317654430866241
ETTh2,96,408,96,138,forecast,DLinear,0.14402441680431366
ETTh2,96,408,96,139,forecast,DLinear,0.020498335361480713
ETTh2,96,408,96,140,forecast,DLinear,-0.08543864637613297
ETTh2,96,408,96,141,forecast,DLinear,-0.18095523118972778
ETTh2,96,408,96,142,forecast,DLinear,-0.23780278861522675
ETTh2,96,408,96,143,forecast,DLinear,-0.3110504448413849
ETTh2,96,408,96,144,forecast,DLinear,-0.36226099729537964
ETTh2,96,408,96,145,forecast,DLinear,-0.42001038789749146
ETTh2,96,408,96,146,forecast,DLinear,-0.4433981776237488
ETTh2,96,408,96,147,forecast,DLinear,-0.5142056345939636
ETTh2,96,408,96,148,forecast,DLinear,-0.5505249500274658
ETTh2,96,408,96,149,forecast,DLinear,-0.5800933241844177
ETTh2,96,408,96,150,forecast,DLinear,-0.588257908821106
ETTh2,96,408,96,151,forecast,DLinear,-0.5681175589561462
ETTh2,96,408,96,152,forecast,DLinear,-0.46013158559799194
ETTh2,96,408,96,153,forecast,DLinear,-0.30388104915618896
ETTh2,96,408,96,154,forecast,DLinear,-0.14731638133525848
ETTh2,96,408,96,155,forecast,DLinear,0.017914488911628723
ETTh2,96,408,96,156,forecast,DLinear,0.20235571265220642
ETTh2,96,408,96,157,forecast,DLinear,0.3050054907798767
ETTh2,96,408,96,158,forecast,DLinear,0.37127962708473206
ETTh2,96,408,96,159,forecast,DLinear,0.3575684726238251
ETTh2,96,408,96,160,forecast,DLinear,0.3177734315395355
ETTh2,96,408,96,161,forecast,DLinear,0.20131218433380127
ETTh2,96,408,96,162,forecast,DLinear,0.10814495384693146
ETTh2,96,408,96,163,forecast,DLinear,-0.00440959632396698
ETTh2,96,408,96,164,forecast,DLinear,-0.12984776496887207
