dataset,horizon,origin,phase,step,series,value
ETTh1,720,895,forecast,410,TimeRole,4.908125877380371
ETTh1,720,895,forecast,411,TimeRole,5.105690002441406
ETTh1,720,895,forecast,412,TimeRole,5.44744873046875
ETTh1,720,895,forecast,413,TimeRole,5.897513389587402
ETTh1,720,895,forecast,414,TimeRole,6.516536712646484
ETTh1,720,895,forecast,415,TimeRole,6.657990455627441
ETTh1,720,895,forecast,416,TimeRole,6.69594669342041
ETTh1,720,895,forecast,417,TimeRole,6.795560836791992
ETTh1,720,895,forecast,418,TimeRole,6.629888534545898
ETTh1,720,895,forecast,419,TimeRole,6.196671485900879
ETTh1,720,895,forecast,420,TimeRole,5.93440055847168
ETTh1,720,895,forecast,421,TimeRole,5.641018867492676
ETTh1,720,895,forecast,422,TimeRole,5.380146026611328
ETTh1,720,895,forecast,423,TimeRole,5.072360038757324
ETTh1,720,895,forecast,424,TimeRole,4.69651985168457
ETTh1,720,895,forecast,425,TimeRole,4.389176368713379
ETTh1,720,895,forecast,426,TimeRole,4.395810127258301
ETTh1,720,895,forecast,427,TimeRole,4.336920738220215
ETTh1,720,895,forecast,428,TimeRole,4.052438735961914
ETTh1,720,895,forecast,429,TimeRole,3.767589807510376
ETTh1,720,895,forecast,430,TimeRole,3.8671648502349854
ETTh1,720,895,forecast,431,TimeRole,4.213964462280273
ETTh1,720,895,forecast,432,TimeRole,4.2088212966918945
ETTh1,720,895,forecast,433,TimeRole,4.756589889526367
ETTh1,720,895,forecast,434,TimeRole,4.8658905029296875
ETTh1,720,895,forecast,435,TimeRole,5.299388885498047
ETTh1,720,895,forecast,436,TimeRole,5.429832458496094
ETTh1,720,895,forecast,437,TimeRole,5.836678504943848
ETTh1,720,895,forecast,438,TimeRole,6.123377799987793
ETTh1,720,895,forecast,439,TimeRole,6.307533264160156
ETTh1,720,895,forecast,440,TimeRole,6.167844772338867
ETTh1,720,895,forecast,441,TimeRole,6.391788482666016
ETTh1,720,895,forecast,442,TimeRole,5.959747314453125
ETTh1,720,895,forecast,443,TimeRole,5.513127326965332
ETTh1,720,895,forecast,444,TimeRole,5.468010902404785
ETTh1,720,895,forecast,445,TimeRole,5.178679466247559
ETTh1,720,895,forecast,446,TimeRole,4.968317985534668
ETTh1,720,895,forecast,447,TimeRole,4.512997627258301
ETTh1,720,895,forecast,448,TimeRole,4.2032928466796875
ETTh1,720,895,forecast,449,TimeRole,4.199246406555176
ETTh1,720,895,forecast,450,TimeRole,4.1467485427856445
ETTh1,720,895,forecast,451,TimeRole,4.213237762451172
ETTh1,720,895,forecast,452,TimeRole,4.051187515258789
ETTh1,720,895,forecast,453,TimeRole,3.882324457168579
ETTh1,720,895,forecast,454,TimeRole,3.9883577823638916
ETTh1,720,895,forecast,455,TimeRole,4.236894607543945
ETTh1,720,895,forecast,456,TimeRole,4.538259506225586
ETTh1,720,895,forecast,457,TimeRole,4.827078819274902
ETTh1,720,895,forecast,458,TimeRole,5.1329345703125
ETTh1,720,895,forecast,459,TimeRole,5.257515907287598
ETTh1,720,895,forecast,460,TimeRole,5.2947540283203125
ETTh1,720,895,forecast,461,TimeRole,5.788470268249512
ETTh1,720,895,forecast,462,TimeRole,6.165256500244141
ETTh1,720,895,forecast,463,TimeRole,6.426961898803711
ETTh1,720,895,forecast,464,TimeRole,6.607312202453613
ETTh1,720,895,forecast,465,TimeRole,6.410313606262207
ETTh1,720,895,forecast,466,TimeRole,6.304146766662598
ETTh1,720,895,forecast,467,TimeRole,6.064934730529785
ETTh1,720,895,forecast,468,TimeRole,5.934381484985352
ETTh1,720,895,forecast,469,TimeRole,5.694952011108398
ETTh1,720,895,forecast,470,TimeRole,5.370695114135742
ETTh1,720,895,forecast,471,TimeRole,5.153572082519531
ETTh1,720,895,forecast,472,TimeRole,5.070803642272949
ETTh1,720,895,forecast,473,TimeRole,4.972229957580566
ETTh1,720,895,forecast,474,TimeRole,4.721015930175781
ETTh1,720,895,forecast,475,TimeRole,4.728263854980469
ETTh1,720,895,forecast,476,TimeRole,4.403847694396973
ETTh1,720,895,forecast,477,TimeRole,3.9511263370513916
ETTh1,720,895,forecast,478,TimeRole,4.1129608154296875
ETTh1,720,895,forecast,479,TimeRole,4.271415710449219
ETTh1,720,895,forecast,480,TimeRole,4.457386016845703
ETTh1,720,895,forecast,481,TimeRole,4.616230010986328
ETTh1,720,895,forecast,482,TimeRole,4.929491996765137
ETTh1,720,895,forecast,483,TimeRole,5.147679328918457
ETTh1,720,895,forecast,484,TimeRole,5.388681411743164
ETTh1,720,895,forecast,485,TimeRole,5.876308441162109
ETTh1,720,895,forecast,486,TimeRole,6.291539192199707
ETTh1,720,895,forecast,487,TimeRole,6.554828643798828
ETTh1,720,895,forecast,488,TimeRole,6.67246150970459
ETTh1,720,895,forecast,489,TimeRole,6.744560241699219
ETTh1,720,895,forecast,490,TimeRole,6.653059959411621
ETTh1,720,895,forecast,491,TimeRole,6.250232696533203
ETTh1,720,895,forecast,492,TimeRole,6.128340721130371
ETTh1,720,895,forecast,493,TimeRole,5.731625556945801
ETTh1,720,895,forecast,494,TimeRole,5.345464706420898
ETTh1,720,895,forecast,495,TimeRole,5.034581184387207
ETTh1,720,895,forecast,496,TimeRole,4.711132049560547
ETTh1,720,895,forecast,497,TimeRole,4.867673873901367
ETTh1,720,895,forecast,498,TimeRole,4.520854949951172
ETTh1,720,895,forecast,499,TimeRole,4.38779354095459
ETTh1,720,895,forecast,500,TimeRole,3.8677914142608643
ETTh1,720,895,forecast,501,TimeRole,3.4783432483673096
ETTh1,720,895,forecast,502,TimeRole,3.454752206802368
ETTh1,720,895,forecast,503,TimeRole,3.871894121170044
ETTh1,720,895,forecast,504,TimeRole,4.225820541381836
ETTh1,720,895,forecast,505,TimeRole,4.430765151977539
ETTh1,720,895,forecast,506,TimeRole,4.719167709350586
ETTh1,720,895,forecast,507,TimeRole,4.9115142822265625
ETTh1,720,895,forecast,508,TimeRole,5.234663009643555
ETTh1,720,895,forecast,509,TimeRole,5.779959678649902
ETTh1,720,895,forecast,510,TimeRole,6.398650169372559
ETTh1,720,895,forecast,511,TimeRole,6.51901912689209
ETTh1,720,895,forecast,512,TimeRole,6.664460182189941
ETTh1,720,895,forecast,513,TimeRole,6.497657775878906
ETTh1,720,895,forecast,514,TimeRole,6.356614112854004
ETTh1,720,895,forecast,515,TimeRole,6.16854190826416
ETTh1,720,895,forecast,516,TimeRole,5.855023384094238
ETTh1,720,895,forecast,517,TimeRole,5.5480804443359375
ETTh1,720,895,forecast,518,TimeRole,5.326630592346191
ETTh1,720,895,forecast,519,TimeRole,4.946669578552246
ETTh1,720,895,forecast,520,TimeRole,4.696296691894531
ETTh1,720,895,forecast,521,TimeRole,4.423867225646973
ETTh1,720,895,forecast,522,TimeRole,4.388253211975098
ETTh1,720,895,forecast,523,TimeRole,4.3434553146362305
ETTh1,720,895,forecast,524,TimeRole,3.929762125015259
ETTh1,720,895,forecast,525,TimeRole,3.7987711429595947
ETTh1,720,895,forecast,526,TimeRole,3.872244119644165
ETTh1,720,895,forecast,527,TimeRole,4.198644638061523
ETTh1,720,895,forecast,528,TimeRole,4.405094146728516
ETTh1,720,895,forecast,529,TimeRole,4.394609451293945
ETTh1,720,895,forecast,530,TimeRole,4.580330848693848
ETTh1,720,895,forecast,531,TimeRole,4.960628509521484
ETTh1,720,895,forecast,532,TimeRole,5.113738059997559
ETTh1,720,895,forecast,533,TimeRole,5.673114776611328
ETTh1,720,895,forecast,534,TimeRole,6.113966941833496
ETTh1,720,895,forecast,535,TimeRole,6.465167045593262
ETTh1,720,895,forecast,536,TimeRole,6.338716506958008
ETTh1,720,895,forecast,537,TimeRole,6.221441268920898
ETTh1,720,895,forecast,538,TimeRole,6.272727012634277
ETTh1,720,895,forecast,539,TimeRole,5.915739059448242
ETTh1,720,895,forecast,540,TimeRole,5.872617721557617
ETTh1,720,895,forecast,541,TimeRole,5.393948554992676
ETTh1,720,895,forecast,542,TimeRole,5.086967468261719
ETTh1,720,895,forecast,543,TimeRole,4.722373008728027
ETTh1,720,895,forecast,544,TimeRole,4.663510322570801
ETTh1,720,895,forecast,545,TimeRole,4.456332206726074
ETTh1,720,895,forecast,546,TimeRole,4.264461517333984
ETTh1,720,895,forecast,547,TimeRole,4.313938140869141
ETTh1,720,895,forecast,548,TimeRole,4.102972030639648
ETTh1,720,895,forecast,549,TimeRole,3.9580442905426025
ETTh1,720,895,forecast,550,TimeRole,3.8358356952667236
ETTh1,720,895,forecast,551,TimeRole,4.036376953125
ETTh1,720,895,forecast,552,TimeRole,4.147719383239746
ETTh1,720,895,forecast,553,TimeRole,4.507933616638184
ETTh1,720,895,forecast,554,TimeRole,4.703383445739746
ETTh1,720,895,forecast,555,TimeRole,4.820561408996582
ETTh1,720,895,forecast,556,TimeRole,5.083416938781738
ETTh1,720,895,forecast,557,TimeRole,5.7563581466674805
ETTh1,720,895,forecast,558,TimeRole,6.29389762878418
ETTh1,720,895,forecast,559,TimeRole,6.454628944396973
ETTh1,720,895,forecast,560,TimeRole,6.442183494567871
ETTh1,720,895,forecast,561,TimeRole,6.461833953857422
ETTh1,720,895,forecast,562,TimeRole,6.582535743713379
ETTh1,720,895,forecast,563,TimeRole,5.9922332763671875
ETTh1,720,895,forecast,564,TimeRole,5.763909339904785
ETTh1,720,895,forecast,565,TimeRole,5.596961975097656
ETTh1,720,895,forecast,566,TimeRole,5.302569389343262
ETTh1,720,895,forecast,567,TimeRole,4.873468399047852
ETTh1,720,895,forecast,568,TimeRole,4.638384819030762
ETTh1,720,895,forecast,569,TimeRole,4.614319801330566
ETTh1,720,895,forecast,570,TimeRole,4.295748710632324
ETTh1,720,895,forecast,571,TimeRole,4.391712188720703
ETTh1,720,895,forecast,572,TimeRole,4.066862106323242
ETTh1,720,895,forecast,573,TimeRole,3.7301723957061768
ETTh1,720,895,forecast,574,TimeRole,3.6925175189971924
ETTh1,720,895,forecast,575,TimeRole,3.9183037281036377
ETTh1,720,895,forecast,576,TimeRole,4.266850471496582
ETTh1,720,895,forecast,577,TimeRole,4.730584144592285
ETTh1,720,895,forecast,578,TimeRole,4.833436965942383
ETTh1,720,895,forecast,579,TimeRole,5.054736137390137
ETTh1,720,895,forecast,580,TimeRole,5.303178787231445
ETTh1,720,895,forecast,581,TimeRole,5.932804107666016
ETTh1,720,895,forecast,582,TimeRole,6.450106620788574
ETTh1,720,895,forecast,583,TimeRole,6.515857696533203
ETTh1,720,895,forecast,584,TimeRole,6.536007881164551
ETTh1,720,895,forecast,585,TimeRole,6.530938148498535
ETTh1,720,895,forecast,586,TimeRole,6.386730194091797
ETTh1,720,895,forecast,587,TimeRole,6.081899642944336
ETTh1,720,895,forecast,588,TimeRole,5.735361099243164
ETTh1,720,895,forecast,589,TimeRole,5.401575088500977
ETTh1,720,895,forecast,590,TimeRole,5.053652763366699
ETTh1,720,895,forecast,591,TimeRole,4.702226638793945
ETTh1,720,895,forecast,592,TimeRole,4.483019828796387
ETTh1,720,895,forecast,593,TimeRole,4.521773338317871
ETTh1,720,895,forecast,594,TimeRole,4.3184356689453125
ETTh1,720,895,forecast,595,TimeRole,4.152052879333496
ETTh1,720,895,forecast,596,TimeRole,3.8711578845977783
ETTh1,720,895,forecast,597,TimeRole,3.584678888320923
ETTh1,720,895,forecast,598,TimeRole,3.4657576084136963
ETTh1,720,895,forecast,599,TimeRole,3.9322359561920166
ETTh1,720,895,forecast,600,TimeRole,3.868556261062622
ETTh1,720,895,forecast,601,TimeRole,4.410831451416016
ETTh1,720,895,forecast,602,TimeRole,4.736453056335449
ETTh1,720,895,forecast,603,TimeRole,4.8720703125
ETTh1,720,895,forecast,604,TimeRole,5.176196098327637
ETTh1,720,895,forecast,605,TimeRole,5.73544979095459
ETTh1,720,895,forecast,606,TimeRole,6.023125648498535
ETTh1,720,895,forecast,607,TimeRole,6.156160354614258
ETTh1,720,895,forecast,608,TimeRole,6.154254913330078
ETTh1,720,895,forecast,609,TimeRole,6.186383247375488
ETTh1,720,895,forecast,610,TimeRole,5.87113094329834
ETTh1,720,895,forecast,611,TimeRole,5.729084014892578
ETTh1,720,895,forecast,612,TimeRole,5.561642646789551
ETTh1,720,895,forecast,613,TimeRole,5.279501914978027
ETTh1,720,895,forecast,614,TimeRole,5.093742370605469
ETTh1,720,895,forecast,615,TimeRole,4.581639289855957
ETTh1,720,895,forecast,616,TimeRole,4.417420387268066
ETTh1,720,895,forecast,617,TimeRole,4.246822357177734
ETTh1,720,895,forecast,618,TimeRole,4.032354354858398
ETTh1,720,895,forecast,619,TimeRole,4.090777397155762
ETTh1,720,895,forecast,620,TimeRole,3.5894224643707275
ETTh1,720,895,forecast,621,TimeRole,3.1558191776275635
ETTh1,720,895,forecast,622,TimeRole,3.326570749282837
ETTh1,720,895,forecast,623,TimeRole,3.5905144214630127
ETTh1,720,895,forecast,624,TimeRole,3.9777863025665283
ETTh1,720,895,forecast,625,TimeRole,4.299929618835449
ETTh1,720,895,forecast,626,TimeRole,4.477010726928711
ETTh1,720,895,forecast,627,TimeRole,4.753083229064941
ETTh1,720,895,forecast,628,TimeRole,4.847217559814453
ETTh1,720,895,forecast,629,TimeRole,5.225580215454102
ETTh1,720,895,forecast,630,TimeRole,5.65195369720459
ETTh1,720,895,forecast,631,TimeRole,5.862698554992676
ETTh1,720,895,forecast,632,TimeRole,5.803957939147949
ETTh1,720,895,forecast,633,TimeRole,5.76146125793457
ETTh1,720,895,forecast,634,TimeRole,5.666660308837891
ETTh1,720,895,forecast,635,TimeRole,5.464957237243652
ETTh1,720,895,forecast,636,TimeRole,5.214110374450684
ETTh1,720,895,forecast,637,TimeRole,5.178186416625977
ETTh1,720,895,forecast,638,TimeRole,4.95872688293457
ETTh1,720,895,forecast,639,TimeRole,4.684039115905762
ETTh1,720,895,forecast,640,TimeRole,4.367649078369141
ETTh1,720,895,forecast,641,TimeRole,4.150803565979004
ETTh1,720,895,forecast,642,TimeRole,3.9676849842071533
ETTh1,720,895,forecast,643,TimeRole,3.9621593952178955
ETTh1,720,895,forecast,644,TimeRole,3.7843058109283447
ETTh1,720,895,forecast,645,TimeRole,3.240323305130005
ETTh1,720,895,forecast,646,TimeRole,3.3911192417144775
ETTh1,720,895,forecast,647,TimeRole,3.7710039615631104
ETTh1,720,895,forecast,648,TimeRole,3.96464467048645
ETTh1,720,895,forecast,649,TimeRole,4.215755462646484
ETTh1,720,895,forecast,650,TimeRole,4.492828369140625
ETTh1,720,895,forecast,651,TimeRole,4.763507843017578
ETTh1,720,895,forecast,652,TimeRole,4.932771682739258
ETTh1,720,895,forecast,653,TimeRole,5.358821868896484
ETTh1,720,895,forecast,654,TimeRole,5.8542375564575195
ETTh1,720,895,forecast,655,TimeRole,6.181524276733398
ETTh1,720,895,forecast,656,TimeRole,6.3597002029418945
ETTh1,720,895,forecast,657,TimeRole,6.265380859375
ETTh1,720,895,forecast,658,TimeRole,6.3391571044921875
ETTh1,720,895,forecast,659,TimeRole,6.133130073547363
ETTh1,720,895,forecast,660,TimeRole,6.097877502441406
ETTh1,720,895,forecast,661,TimeRole,5.594501495361328
ETTh1,720,895,forecast,662,TimeRole,5.47052001953125
ETTh1,720,895,forecast,663,TimeRole,4.959339141845703
ETTh1,720,895,forecast,664,TimeRole,4.8936967849731445
ETTh1,720,895,forecast,665,TimeRole,4.58879280090332
ETTh1,720,895,forecast,666,TimeRole,4.428884506225586
ETTh1,720,895,forecast,667,TimeRole,4.088411331176758
ETTh1,720,895,forecast,668,TimeRole,3.9296534061431885
ETTh1,720,895,forecast,669,TimeRole,3.581829309463501
ETTh1,720,895,forecast,670,TimeRole,3.5185225009918213
ETTh1,720,895,forecast,671,TimeRole,4.15090274810791
ETTh1,720,895,forecast,672,TimeRole,4.319252014160156
ETTh1,720,895,forecast,673,TimeRole,4.667880058288574
ETTh1,720,895,forecast,674,TimeRole,4.971874237060547
ETTh1,720,895,forecast,675,TimeRole,5.353514671325684
ETTh1,720,895,forecast,676,TimeRole,5.732264518737793
ETTh1,720,895,forecast,677,TimeRole,6.262178421020508
ETTh1,720,895,forecast,678,TimeRole,6.667088508605957
ETTh1,720,895,forecast,679,TimeRole,6.866144180297852
ETTh1,720,895,forecast,680,TimeRole,6.8760786056518555
ETTh1,720,895,forecast,681,TimeRole,6.954726219177246
ETTh1,720,895,forecast,682,TimeRole,6.778377532958984
ETTh1,720,895,forecast,683,TimeRole,6.22214412689209
ETTh1,720,895,forecast,684,TimeRole,5.93015193939209
ETTh1,720,895,forecast,685,TimeRole,5.486627578735352
ETTh1,720,895,forecast,686,TimeRole,5.282938003540039
ETTh1,720,895,forecast,687,TimeRole,4.908567428588867
ETTh1,720,895,forecast,688,TimeRole,4.265077590942383
ETTh1,720,895,forecast,689,TimeRole,4.101794242858887
ETTh1,720,895,forecast,690,TimeRole,3.903397798538208
ETTh1,720,895,forecast,691,TimeRole,3.96435284614563
ETTh1,720,895,forecast,692,TimeRole,3.8144962787628174
ETTh1,720,895,forecast,693,TimeRole,3.682023286819458
ETTh1,720,895,forecast,694,TimeRole,3.691657304763794
ETTh1,720,895,forecast,695,TimeRole,4.18026065826416
ETTh1,720,895,forecast,696,TimeRole,4.324865341186523
ETTh1,720,895,forecast,697,TimeRole,4.5608062744140625
ETTh1,720,895,forecast,698,TimeRole,4.762170791625977
ETTh1,720,895,forecast,699,TimeRole,4.88309383392334
ETTh1,720,895,forecast,700,TimeRole,5.264015197753906
ETTh1,720,895,forecast,701,TimeRole,5.786602973937988
ETTh1,720,895,forecast,702,TimeRole,5.988525390625
ETTh1,720,895,forecast,703,TimeRole,6.4465532302856445
ETTh1,720,895,forecast,704,TimeRole,6.292813301086426
ETTh1,720,895,forecast,705,TimeRole,6.497211456298828
ETTh1,720,895,forecast,706,TimeRole,6.290373802185059
ETTh1,720,895,forecast,707,TimeRole,5.965089797973633
ETTh1,720,895,forecast,708,TimeRole,5.810757637023926
ETTh1,720,895,forecast,709,TimeRole,5.654332160949707
ETTh1,720,895,forecast,710,TimeRole,5.39537239074707
ETTh1,720,895,forecast,711,TimeRole,4.890832901000977
ETTh1,720,895,forecast,712,TimeRole,4.72676944732666
ETTh1,720,895,forecast,713,TimeRole,4.432609558105469
ETTh1,720,895,forecast,714,TimeRole,4.28837776184082
ETTh1,720,895,forecast,715,TimeRole,4.08555793762207
ETTh1,720,895,forecast,716,TimeRole,3.871365785598755
ETTh1,720,895,forecast,717,TimeRole,3.564493417739868
ETTh1,720,895,forecast,718,TimeRole,3.9280760288238525
ETTh1,720,895,forecast,719,TimeRole,4.094801902770996
ETTh1,720,895,forecast,0,DLinear,4.026612281799316
ETTh1,720,895,forecast,1,DLinear,3.932225465774536
ETTh1,720,895,forecast,2,DLinear,4.507944107055664
ETTh1,720,895,forecast,3,DLinear,4.792458534240723
ETTh1,720,895,forecast,4,DLinear,4.829573631286621
ETTh1,720,895,forecast,5,DLinear,5.178184509277344
ETTh1,720,895,forecast,6,DLinear,5.56483268737793
ETTh1,720,895,forecast,7,DLinear,7.287657737731934
ETTh1,720,895,forecast,8,DLinear,6.884636878967285
ETTh1,720,895,forecast,9,DLinear,7.04852294921875
ETTh1,720,895,forecast,10,DLinear,6.763708114624023
ETTh1,720,895,forecast,11,DLinear,6.553349494934082
ETTh1,720,895,forecast,12,DLinear,6.12419319152832
ETTh1,720,895,forecast,13,DLinear,6.140495300292969
ETTh1,720,895,forecast,14,DLinear,5.915760040283203
ETTh1,720,895,forecast,15,DLinear,5.685848236083984
ETTh1,720,895,forecast,16,DLinear,5.732000350952148
ETTh1,720,895,forecast,17,DLinear,6.156606674194336
ETTh1,720,895,forecast,18,DLinear,5.992104530334473
ETTh1,720,895,forecast,19,DLinear,6.073348045349121
ETTh1,720,895,forecast,20,DLinear,5.525483131408691
ETTh1,720,895,forecast,21,DLinear,5.348639488220215
ETTh1,720,895,forecast,22,DLinear,5.432032585144043
ETTh1,720,895,forecast,23,DLinear,5.070248603820801
ETTh1,720,895,forecast,24,DLinear,4.9838457107543945
ETTh1,720,895,forecast,25,DLinear,5.316336631774902
ETTh1,720,895,forecast,26,DLinear,5.462336540222168
ETTh1,720,895,forecast,27,DLinear,5.707550048828125
ETTh1,720,895,forecast,28,DLinear,5.538204193115234
ETTh1,720,895,forecast,29,DLinear,6.385400772094727
ETTh1,720,895,forecast,30,DLinear,6.611319541931152
ETTh1,720,895,forecast,31,DLinear,6.91220760345459
ETTh1,720,895,forecast,32,DLinear,6.966666221618652
ETTh1,720,895,forecast,33,DLinear,7.096286773681641
ETTh1,720,895,forecast,34,DLinear,7.078887939453125
ETTh1,720,895,forecast,35,DLinear,6.876778602600098
ETTh1,720,895,forecast,36,DLinear,6.598844528198242
ETTh1,720,895,forecast,37,DLinear,6.330971717834473
ETTh1,720,895,forecast,38,DLinear,6.168975830078125
ETTh1,720,895,forecast,39,DLinear,6.119466781616211
ETTh1,720,895,forecast,40,DLinear,6.030060768127441
ETTh1,720,895,forecast,41,DLinear,5.970197677612305
ETTh1,720,895,forecast,42,DLinear,5.977449417114258
ETTh1,720,895,forecast,43,DLinear,6.0132246017456055
ETTh1,720,895,forecast,44,DLinear,5.689286231994629
ETTh1,720,895,forecast,45,DLinear,5.718425750732422
ETTh1,720,895,forecast,46,DLinear,5.677471160888672
ETTh1,720,895,forecast,47,DLinear,5.460847854614258
ETTh1,720,895,forecast,48,DLinear,5.318286895751953
ETTh1,720,895,forecast,49,DLinear,5.976959228515625
ETTh1,720,895,forecast,50,DLinear,6.252528190612793
ETTh1,720,895,forecast,51,DLinear,6.397987365722656
ETTh1,720,895,forecast,52,DLinear,6.914508819580078
ETTh1,720,895,forecast,53,DLinear,7.210263252258301
ETTh1,720,895,forecast,54,DLinear,7.303256034851074
ETTh1,720,895,forecast,55,DLinear,7.948718070983887
ETTh1,720,895,forecast,56,DLinear,7.928190231323242
ETTh1,720,895,forecast,57,DLinear,7.973607063293457
ETTh1,720,895,forecast,58,DLinear,8.331684112548828
ETTh1,720,895,forecast,59,DLinear,7.604662895202637
ETTh1,720,895,forecast,60,DLinear,7.425856590270996
ETTh1,720,895,forecast,61,DLinear,7.188763618469238
ETTh1,720,895,forecast,62,DLinear,7.242984771728516
ETTh1,720,895,forecast,63,DLinear,6.298022270202637
ETTh1,720,895,forecast,64,DLinear,6.910723686218262
ETTh1,720,895,forecast,65,DLinear,6.8773345947265625
ETTh1,720,895,forecast,66,DLinear,6.810624122619629
ETTh1,720,895,forecast,67,DLinear,6.662680625915527
ETTh1,720,895,forecast,68,DLinear,6.368799209594727
ETTh1,720,895,forecast,69,DLinear,6.785192489624023
ETTh1,720,895,forecast,70,DLinear,6.776616096496582
ETTh1,720,895,forecast,71,DLinear,6.057861328125
ETTh1,720,895,forecast,72,DLinear,6.56381893157959
ETTh1,720,895,forecast,73,DLinear,6.430426597595215
ETTh1,720,895,forecast,74,DLinear,6.031773567199707
ETTh1,720,895,forecast,75,DLinear,6.665989875793457
ETTh1,720,895,forecast,76,DLinear,6.943063735961914
ETTh1,720,895,forecast,77,DLinear,7.111224174499512
ETTh1,720,895,forecast,78,DLinear,7.6162004470825195
ETTh1,720,895,forecast,79,DLinear,7.860064506530762
ETTh1,720,895,forecast,80,DLinear,8.075663566589355
ETTh1,720,895,forecast,81,DLinear,8.097895622253418
ETTh1,720,895,forecast,82,DLinear,8.314462661743164
ETTh1,720,895,forecast,83,DLinear,7.513932228088379
ETTh1,720,895,forecast,84,DLinear,7.400233268737793
ETTh1,720,895,forecast,85,DLinear,7.232709884643555
ETTh1,720,895,forecast,86,DLinear,6.837297439575195
ETTh1,720,895,forecast,87,DLinear,6.846216201782227
ETTh1,720,895,forecast,88,DLinear,7.083045959472656
ETTh1,720,895,forecast,89,DLinear,6.715682029724121
ETTh1,720,895,forecast,90,DLinear,6.497797012329102
ETTh1,720,895,forecast,91,DLinear,6.259552955627441
ETTh1,720,895,forecast,92,DLinear,7.066505432128906
ETTh1,720,895,forecast,93,DLinear,6.621502876281738
ETTh1,720,895,forecast,94,DLinear,6.1597795486450195
ETTh1,720,895,forecast,95,DLinear,6.371608734130859
ETTh1,720,895,forecast,96,DLinear,6.383013725280762
ETTh1,720,895,forecast,97,DLinear,6.541688919067383
ETTh1,720,895,forecast,98,DLinear,6.169101715087891
ETTh1,720,895,forecast,99,DLinear,6.261155128479004
ETTh1,720,895,forecast,100,DLinear,7.277817726135254
ETTh1,720,895,forecast,101,DLinear,8.496387481689453
ETTh1,720,895,forecast,102,DLinear,7.968235015869141
ETTh1,720,895,forecast,103,DLinear,8.677448272705078
ETTh1,720,895,forecast,104,DLinear,8.333434104919434
ETTh1,720,895,forecast,105,DLinear,8.316927909851074
ETTh1,720,895,forecast,106,DLinear,8.273676872253418
ETTh1,720,895,forecast,107,DLinear,8.832836151123047
ETTh1,720,895,forecast,108,DLinear,7.587581634521484
ETTh1,720,895,forecast,109,DLinear,7.58344841003418
ETTh1,720,895,forecast,110,DLinear,7.454214096069336
ETTh1,720,895,forecast,111,DLinear,7.501946449279785
ETTh1,720,895,forecast,112,DLinear,7.431441307067871
ETTh1,720,895,forecast,113,DLinear,7.623418807983398
ETTh1,720,895,forecast,114,DLinear,6.738231658935547
ETTh1,720,895,forecast,115,DLinear,7.502986907958984
ETTh1,720,895,forecast,116,DLinear,6.370657920837402
ETTh1,720,895,forecast,117,DLinear,7.001476287841797
ETTh1,720,895,forecast,118,DLinear,6.755236625671387
ETTh1,720,895,forecast,119,DLinear,6.704676628112793
ETTh1,720,895,forecast,120,DLinear,6.638395309448242
ETTh1,720,895,forecast,121,DLinear,7.080547332763672
ETTh1,720,895,forecast,122,DLinear,7.319339752197266
ETTh1,720,895,forecast,123,DLinear,7.630698204040527
ETTh1,720,895,forecast,124,DLinear,7.237859725952148
ETTh1,720,895,forecast,125,DLinear,7.846344947814941
ETTh1,720,895,forecast,126,DLinear,8.288633346557617
ETTh1,720,895,forecast,127,DLinear,8.647842407226562
ETTh1,720,895,forecast,128,DLinear,8.377545356750488
ETTh1,720,895,forecast,129,DLinear,8.305113792419434
ETTh1,720,895,forecast,130,DLinear,8.616904258728027
ETTh1,720,895,forecast,131,DLinear,8.310768127441406
ETTh1,720,895,forecast,132,DLinear,8.125431060791016
ETTh1,720,895,forecast,133,DLinear,7.604426383972168
ETTh1,720,895,forecast,134,DLinear,7.696436882019043
ETTh1,720,895,forecast,135,DLinear,7.633861541748047
ETTh1,720,895,forecast,136,DLinear,7.657194137573242
ETTh1,720,895,forecast,137,DLinear,7.502405166625977
ETTh1,720,895,forecast,138,DLinear,7.23001766204834
ETTh1,720,895,forecast,139,DLinear,7.364908218383789
ETTh1,720,895,forecast,140,DLinear,8.005792617797852
ETTh1,720,895,forecast,141,DLinear,6.917418479919434
ETTh1,720,895,forecast,142,DLinear,6.861615180969238
ETTh1,720,895,forecast,143,DLinear,7.053491592407227
ETTh1,720,895,forecast,144,DLinear,6.6834211349487305
ETTh1,720,895,forecast,145,DLinear,6.882742881774902
ETTh1,720,895,forecast,146,DLinear,7.040987968444824
ETTh1,720,895,forecast,147,DLinear,7.382343292236328
ETTh1,720,895,forecast,148,DLinear,7.541698455810547
ETTh1,720,895,forecast,149,DLinear,8.061359405517578
ETTh1,720,895,forecast,150,DLinear,7.998120307922363
ETTh1,720,895,forecast,151,DLinear,7.974303245544434
ETTh1,720,895,forecast,152,DLinear,8.364384651184082
ETTh1,720,895,forecast,153,DLinear,8.536381721496582
ETTh1,720,895,forecast,154,DLinear,7.978509902954102
ETTh1,720,895,forecast,155,DLinear,7.988519668579102
ETTh1,720,895,forecast,156,DLinear,8.211088180541992
ETTh1,720,895,forecast,157,DLinear,7.7622175216674805
ETTh1,720,895,forecast,158,DLinear,7.463013648986816
