dataset,horizon,origin,input_length,step,phase,series,value_standardized
Weather,192,893,96,261,forecast,TimeMixer,0.06522010266780853
Weather,192,893,96,262,forecast,TimeMixer,0.06510996073484421
Weather,192,893,96,263,forecast,TimeMixer,0.06507337838411331
Weather,192,893,96,264,forecast,TimeMixer,0.06362111121416092
Weather,192,893,96,265,forecast,TimeMixer,0.06605656445026398
Weather,192,893,96,266,forecast,TimeMixer,0.06606221199035645
Weather,192,893,96,267,forecast,TimeMixer,0.06296707689762115
Weather,192,893,96,268,forecast,TimeMixer,0.06540844589471817
Weather,192,893,96,269,forecast,TimeMixer,0.06768038123846054
Weather,192,893,96,270,forecast,TimeMixer,0.06480754911899567
Weather,192,893,96,271,forecast,TimeMixer,0.0674191266298294
Weather,192,893,96,272,forecast,TimeMixer,0.06916654855012894
Weather,192,893,96,273,forecast,TimeMixer,0.0654975026845932
Weather,192,893,96,274,forecast,TimeMixer,0.06886889040470123
Weather,192,893,96,275,forecast,TimeMixer,0.06640532612800598
Weather,192,893,96,276,forecast,TimeMixer,0.06788474321365356
Weather,192,893,96,277,forecast,TimeMixer,0.06550145149230957
Weather,192,893,96,278,forecast,TimeMixer,0.06542699784040451
Weather,192,893,96,279,forecast,TimeMixer,0.06612453609704971
Weather,192,893,96,280,forecast,TimeMixer,0.06426814943552017
Weather,192,893,96,281,forecast,TimeMixer,0.06526287645101547
Weather,192,893,96,282,forecast,TimeMixer,0.0634319931268692
Weather,192,893,96,283,forecast,TimeMixer,0.06311236321926117
Weather,192,893,96,284,forecast,TimeMixer,0.0638885349035263
Weather,192,893,96,285,forecast,TimeMixer,0.06246611103415489
Weather,192,893,96,286,forecast,TimeMixer,0.06524538993835449
Weather,192,893,96,287,forecast,TimeMixer,0.06031223386526108
Weather,192,893,96,0,input,MSGNet,0.04074845463037491
Weather,192,893,96,1,input,MSGNet,0.039185781031847
Weather,192,893,96,2,input,MSGNet,0.041008900851011276
Weather,192,893,96,3,input,MSGNet,0.03814399614930153
Weather,192,893,96,4,input,MSGNet,0.03241419047117233
Weather,192,893,96,5,input,MSGNet,0.029549285769462585
Weather,192,893,96,6,input,MSGNet,0.027205275371670723
Weather,192,893,96,7,input,MSGNet,0.024340370669960976
Weather,192,893,96,8,input,MSGNet,0.0225172508507967
Weather,192,893,96,9,input,MSGNet,0.01861056499183178
Weather,192,893,96,10,input,MSGNet,0.0160061065107584
Weather,192,893,96,11,input,MSGNet,0.014182986691594124
Weather,192,893,96,12,input,MSGNet,0.012880757451057434
Weather,192,893,96,13,input,MSGNet,0.01209942065179348
Weather,192,893,96,14,input,MSGNet,0.011838974431157112
Weather,192,893,96,15,input,MSGNet,0.012359865941107273
Weather,192,893,96,16,input,MSGNet,0.011838974431157112
Weather,192,893,96,17,input,MSGNet,0.011057637631893158
Weather,192,893,96,18,input,MSGNet,0.01027629990130663
Weather,192,893,96,19,input,MSGNet,0.010015854611992836
Weather,192,893,96,20,input,MSGNet,0.011057637631893158
Weather,192,893,96,21,input,MSGNet,0.011057637631893158
Weather,192,893,96,22,input,MSGNet,0.01209942065179348
Weather,192,893,96,23,input,MSGNet,0.01209942065179348
Weather,192,893,96,24,input,MSGNet,0.012359865941107273
Weather,192,893,96,25,input,MSGNet,0.011057637631893158
Weather,192,893,96,26,input,MSGNet,0.01079719141125679
Weather,192,893,96,27,input,MSGNet,0.010015854611992836
Weather,192,893,96,28,input,MSGNet,0.009755408391356468
Weather,192,893,96,29,input,MSGNet,0.009755408391356468
Weather,192,893,96,30,input,MSGNet,0.008453180082142353
Weather,192,893,96,31,input,MSGNet,0.007671842351555824
Weather,192,893,96,32,input,MSGNet,0.007411396596580744
Weather,192,893,96,33,input,MSGNet,0.006890505086630583
Weather,192,893,96,34,input,MSGNet,0.006369613576680422
Weather,192,893,96,35,input,MSGNet,0.006369613576680422
Weather,192,893,96,36,input,MSGNet,0.007150950841605663
Weather,192,893,96,37,input,MSGNet,0.007411396596580744
Weather,192,893,96,38,input,MSGNet,0.007150950841605663
Weather,192,893,96,39,input,MSGNet,0.006890505086630583
Weather,192,893,96,40,input,MSGNet,0.008453180082142353
Weather,192,893,96,41,input,MSGNet,0.008713625371456146
Weather,192,893,96,42,input,MSGNet,0.007932288572192192
Weather,192,893,96,43,input,MSGNet,0.009755408391356468
Weather,192,893,96,44,input,MSGNet,0.01079719141125679
Weather,192,893,96,45,input,MSGNet,0.013401648961007595
Weather,192,893,96,46,input,MSGNet,0.011838974431157112
Weather,192,893,96,47,input,MSGNet,0.01079719141125679
Weather,192,893,96,48,input,MSGNet,0.012880757451057434
Weather,192,893,96,49,input,MSGNet,0.013662095181643963
Weather,192,893,96,50,input,MSGNet,0.016526998952031136
Weather,192,893,96,51,input,MSGNet,0.020433684810996056
Weather,192,893,96,52,input,MSGNet,0.020694131031632423
Weather,192,893,96,53,input,MSGNet,0.023038143292069435
Weather,192,893,96,54,input,MSGNet,0.02355903387069702
Weather,192,893,96,55,input,MSGNet,0.03033062443137169
Weather,192,893,96,56,input,MSGNet,0.028507502749562263
Weather,192,893,96,57,input,MSGNet,0.029288841411471367
Weather,192,893,96,58,input,MSGNet,0.02486126311123371
Weather,192,893,96,59,input,MSGNet,0.0318932980298996
Weather,192,893,96,60,input,MSGNet,0.027986612170934677
Weather,192,893,96,61,input,MSGNet,0.03033062443137169
Weather,192,893,96,62,input,MSGNet,0.039185781031847
Weather,192,893,96,63,input,MSGNet,0.04595737159252167
Weather,192,893,96,64,input,MSGNet,0.03788354992866516
Weather,192,893,96,65,input,MSGNet,0.0456969253718853
Weather,192,893,96,66,input,MSGNet,0.05064539238810539
Weather,192,893,96,67,input,MSGNet,0.05429163575172424
Weather,192,893,96,68,input,MSGNet,0.05976099520921707
Weather,192,893,96,69,input,MSGNet,0.06106322258710861
Weather,192,893,96,70,input,MSGNet,0.059240102767944336
Weather,192,893,96,71,input,MSGNet,0.05741698294878006
Weather,192,893,96,72,input,MSGNet,0.05611475557088852
Weather,192,893,96,73,input,MSGNet,0.05585430935025215
Weather,192,893,96,74,input,MSGNet,0.05429163575172424
Weather,192,893,96,75,input,MSGNet,0.05976099520921707
Weather,192,893,96,76,input,MSGNet,0.05324985086917877
Weather,192,893,96,77,input,MSGNet,0.04856182634830475
Weather,192,893,96,78,input,MSGNet,0.04231112822890282
Weather,192,893,96,79,input,MSGNet,0.04856182634830475
Weather,192,893,96,80,input,MSGNet,0.045176032930612564
Weather,192,893,96,81,input,MSGNet,0.043873805552721024
Weather,192,893,96,82,input,MSGNet,0.043873805552721024
Weather,192,893,96,83,input,MSGNet,0.043873805552721024
Weather,192,893,96,84,input,MSGNet,0.04595737159252167
Weather,192,893,96,85,input,MSGNet,0.04621781408786774
Weather,192,893,96,86,input,MSGNet,0.04673870652914047
Weather,192,893,96,87,input,MSGNet,0.047780491411685944
Weather,192,893,96,88,input,MSGNet,0.05116628482937813
Weather,192,893,96,89,input,MSGNet,0.050124503672122955
Weather,192,893,96,90,input,MSGNet,0.051687177270650864
Weather,192,893,96,91,input,MSGNet,0.05377074331045151
Weather,192,893,96,92,input,MSGNet,0.05455207824707031
Weather,192,893,96,93,input,MSGNet,0.05741698294878006
Weather,192,893,96,94,input,MSGNet,0.06288634240627289
Weather,192,893,96,95,input,MSGNet,0.06158411502838135
Weather,192,893,96,96,forecast,MSGNet,0.04015200585126877
Weather,192,893,96,97,forecast,MSGNet,0.0411616712808609
Weather,192,893,96,98,forecast,MSGNet,0.040171559900045395
Weather,192,893,96,99,forecast,MSGNet,0.03782296180725098
Weather,192,893,96,100,forecast,MSGNet,0.03927984833717346
Weather,192,893,96,101,forecast,MSGNet,0.03905932605266571
Weather,192,893,96,102,forecast,MSGNet,0.03857625648379326
Weather,192,893,96,103,forecast,MSGNet,0.041291847825050354
Weather,192,893,96,104,forecast,MSGNet,0.038658082485198975
Weather,192,893,96,105,forecast,MSGNet,0.04249501973390579
Weather,192,893,96,106,forecast,MSGNet,0.03971399739384651
Weather,192,893,96,107,forecast,MSGNet,0.03850095346570015
Weather,192,893,96,108,forecast,MSGNet,0.03737537935376167
Weather,192,893,96,109,forecast,MSGNet,0.03925377503037453
Weather,192,893,96,110,forecast,MSGNet,0.039234522730112076
Weather,192,893,96,111,forecast,MSGNet,0.040014494210481644
Weather,192,893,96,112,forecast,MSGNet,0.04158374294638634
Weather,192,893,96,113,forecast,MSGNet,0.04108341410756111
Weather,192,893,96,114,forecast,MSGNet,0.04434682056307793
Weather,192,893,96,115,forecast,MSGNet,0.0439704954624176
Weather,192,893,96,116,forecast,MSGNet,0.0446152463555336
Weather,192,893,96,117,forecast,MSGNet,0.042169563472270966
Weather,192,893,96,118,forecast,MSGNet,0.042726367712020874
Weather,192,893,96,119,forecast,MSGNet,0.0464664027094841
Weather,192,893,96,120,forecast,MSGNet,0.041568730026483536
Weather,192,893,96,121,forecast,MSGNet,0.04476473852992058
Weather,192,893,96,122,forecast,MSGNet,0.045398809015750885
Weather,192,893,96,123,forecast,MSGNet,0.04699409380555153
Weather,192,893,96,124,forecast,MSGNet,0.04809369146823883
Weather,192,893,96,125,forecast,MSGNet,0.04930141568183899
Weather,192,893,96,126,forecast,MSGNet,0.04712036997079849
Weather,192,893,96,127,forecast,MSGNet,0.048546209931373596
Weather,192,893,96,128,forecast,MSGNet,0.046038269996643066
Weather,192,893,96,129,forecast,MSGNet,0.04981943219900131
Weather,192,893,96,130,forecast,MSGNet,0.0474693663418293
Weather,192,893,96,131,forecast,MSGNet,0.049060288816690445
Weather,192,893,96,132,forecast,MSGNet,0.04845935478806496
Weather,192,893,96,133,forecast,MSGNet,0.050430040806531906
Weather,192,893,96,134,forecast,MSGNet,0.0509394109249115
Weather,192,893,96,135,forecast,MSGNet,0.051552388817071915
Weather,192,893,96,136,forecast,MSGNet,0.051010217517614365
Weather,192,893,96,137,forecast,MSGNet,0.04871003329753876
Weather,192,893,96,138,forecast,MSGNet,0.04896797239780426
Weather,192,893,96,139,forecast,MSGNet,0.0485764816403389
Weather,192,893,96,140,forecast,MSGNet,0.0487094409763813
Weather,192,893,96,141,forecast,MSGNet,0.04762466996908188
Weather,192,893,96,142,forecast,MSGNet,0.05156738683581352
Weather,192,893,96,143,forecast,MSGNet,0.04865887388586998
Weather,192,893,96,144,forecast,MSGNet,0.050799913704395294
Weather,192,893,96,145,forecast,MSGNet,0.05107109248638153
Weather,192,893,96,146,forecast,MSGNet,0.0511183962225914
Weather,192,893,96,147,forecast,MSGNet,0.05285605043172836
Weather,192,893,96,148,forecast,MSGNet,0.05027998983860016
Weather,192,893,96,149,forecast,MSGNet,0.0501248762011528
Weather,192,893,96,150,forecast,MSGNet,0.04984058812260628
Weather,192,893,96,151,forecast,MSGNet,0.04732951521873474
Weather,192,893,96,152,forecast,MSGNet,0.05027817189693451
Weather,192,893,96,153,forecast,MSGNet,0.05103817954659462
Weather,192,893,96,154,forecast,MSGNet,0.04966956377029419
Weather,192,893,96,155,forecast,MSGNet,0.05468837544322014
Weather,192,893,96,156,forecast,MSGNet,0.051175303757190704
Weather,192,893,96,157,forecast,MSGNet,0.04950696602463722
Weather,192,893,96,158,forecast,MSGNet,0.054167188704013824
Weather,192,893,96,159,forecast,MSGNet,0.05049119144678116
Weather,192,893,96,160,forecast,MSGNet,0.048755012452602386
Weather,192,893,96,161,forecast,MSGNet,0.0493575856089592
Weather,192,893,96,162,forecast,MSGNet,0.04828584939241409
Weather,192,893,96,163,forecast,MSGNet,0.05082980543375015
Weather,192,893,96,164,forecast,MSGNet,0.04812021553516388
Weather,192,893,96,165,forecast,MSGNet,0.049867626279592514
Weather,192,893,96,166,forecast,MSGNet,0.04932192340493202
Weather,192,893,96,167,forecast,MSGNet,0.05026044324040413
Weather,192,893,96,168,forecast,MSGNet,0.05166425183415413
Weather,192,893,96,169,forecast,MSGNet,0.05146495997905731
Weather,192,893,96,170,forecast,MSGNet,0.05149800330400467
Weather,192,893,96,171,forecast,MSGNet,0.05169794708490372
Weather,192,893,96,172,forecast,MSGNet,0.050682324916124344
Weather,192,893,96,173,forecast,MSGNet,0.050203658640384674
Weather,192,893,96,174,forecast,MSGNet,0.05280108004808426
Weather,192,893,96,175,forecast,MSGNet,0.04923822730779648
Weather,192,893,96,176,forecast,MSGNet,0.0497225746512413
Weather,192,893,96,177,forecast,MSGNet,0.05100712180137634
Weather,192,893,96,178,forecast,MSGNet,0.053495846688747406
Weather,192,893,96,179,forecast,MSGNet,0.050209686160087585
Weather,192,893,96,180,forecast,MSGNet,0.05121111869812012
Weather,192,893,96,181,forecast,MSGNet,0.05040785297751427
Weather,192,893,96,182,forecast,MSGNet,0.05096603184938431
Weather,192,893,96,183,forecast,MSGNet,0.04996035248041153
Weather,192,893,96,184,forecast,MSGNet,0.050811488181352615
Weather,192,893,96,185,forecast,MSGNet,0.0515436977148056
Weather,192,893,96,186,forecast,MSGNet,0.05210162699222565
Weather,192,893,96,187,forecast,MSGNet,0.051676683127880096
Weather,192,893,96,188,forecast,MSGNet,0.049171265214681625
Weather,192,893,96,189,forecast,MSGNet,0.04956815019249916
Weather,192,893,96,190,forecast,MSGNet,0.05147456377744675
Weather,192,893,96,191,forecast,MSGNet,0.05170563608407974
Weather,192,893,96,192,forecast,MSGNet,0.05007254332304001
Weather,192,893,96,193,forecast,MSGNet,0.052573420107364655
Weather,192,893,96,194,forecast,MSGNet,0.05209619551897049
Weather,192,893,96,195,forecast,MSGNet,0.04899609833955765
Weather,192,893,96,196,forecast,MSGNet,0.05003632232546806
Weather,192,893,96,197,forecast,MSGNet,0.05069985240697861
Weather,192,893,96,198,forecast,MSGNet,0.05015764385461807
Weather,192,893,96,199,forecast,MSGNet,0.048030365258455276
Weather,192,893,96,200,forecast,MSGNet,0.048822931945323944
Weather,192,893,96,201,forecast,MSGNet,0.05077800154685974
Weather,192,893,96,202,forecast,MSGNet,0.04960489273071289
Weather,192,893,96,203,forecast,MSGNet,0.051140572875738144
Weather,192,893,96,204,forecast,MSGNet,0.05130602419376373
Weather,192,893,96,205,forecast,MSGNet,0.05216463655233383
Weather,192,893,96,206,forecast,MSGNet,0.04933531954884529
Weather,192,893,96,207,forecast,MSGNet,0.04961059242486954
Weather,192,893,96,208,forecast,MSGNet,0.04923264682292938
Weather,192,893,96,209,forecast,MSGNet,0.051526252180337906
Weather,192,893,96,210,forecast,MSGNet,0.05202636495232582
Weather,192,893,96,211,forecast,MSGNet,0.0506051741540432
Weather,192,893,96,212,forecast,MSGNet,0.05209015682339668
Weather,192,893,96,213,forecast,MSGNet,0.050544098019599915
Weather,192,893,96,214,forecast,MSGNet,0.051516707986593246
Weather,192,893,96,215,forecast,MSGNet,0.0522342212498188
Weather,192,893,96,216,forecast,MSGNet,0.05196673050522804
Weather,192,893,96,217,forecast,MSGNet,0.05267593264579773
Weather,192,893,96,218,forecast,MSGNet,0.04952402040362358
Weather,192,893,96,219,forecast,MSGNet,0.04965535178780556
Weather,192,893,96,220,forecast,MSGNet,0.049555543810129166
Weather,192,893,96,221,forecast,MSGNet,0.05164429917931557
Weather,192,893,96,222,forecast,MSGNet,0.04627646505832672
Weather,192,893,96,223,forecast,MSGNet,0.04889664798974991
Weather,192,893,96,224,forecast,MSGNet,0.05086861550807953
Weather,192,893,96,225,forecast,MSGNet,0.053013093769550323
Weather,192,893,96,226,forecast,MSGNet,0.05297413095831871
Weather,192,893,96,227,forecast,MSGNet,0.048860814422369
Weather,192,893,96,228,forecast,MSGNet,0.04981447756290436
Weather,192,893,96,229,forecast,MSGNet,0.04975135624408722
Weather,192,893,96,230,forecast,MSGNet,0.0493612214922905
Weather,192,893,96,231,forecast,MSGNet,0.051367830485105515
Weather,192,893,96,232,forecast,MSGNet,0.04971756413578987
Weather,192,893,96,233,forecast,MSGNet,0.05180506408214569
Weather,192,893,96,234,forecast,MSGNet,0.05113506689667702
Weather,192,893,96,235,forecast,MSGNet,0.05074082687497139
Weather,192,893,96,236,forecast,MSGNet,0.05055919662117958
Weather,192,893,96,237,forecast,MSGNet,0.053486403077840805
Weather,192,893,96,238,forecast,MSGNet,0.05114201456308365
Weather,192,893,96,239,forecast,MSGNet,0.052992671728134155
Weather,192,893,96,240,forecast,MSGNet,0.051646485924720764
Weather,192,893,96,241,forecast,MSGNet,0.05042746663093567
Weather,192,893,96,242,forecast,MSGNet,0.0484633669257164
Weather,192,893,96,243,forecast,MSGNet,0.04945838078856468
Weather,192,893,96,244,forecast,MSGNet,0.0502367727458477
Weather,192,893,96,245,forecast,MSGNet,0.04925146326422691
Weather,192,893,96,246,forecast,MSGNet,0.04903184622526169
Weather,192,893,96,247,forecast,MSGNet,0.05403653159737587
Weather,192,893,96,248,forecast,MSGNet,0.04975901544094086
Weather,192,893,96,249,forecast,MSGNet,0.048997364938259125
Weather,192,893,96,250,forecast,MSGNet,0.050196826457977295
Weather,192,893,96,251,forecast,MSGNet,0.04888506233692169
Weather,192,893,96,252,forecast,MSGNet,0.048872917890548706
Weather,192,893,96,253,forecast,MSGNet,0.05439164862036705
Weather,192,893,96,254,forecast,MSGNet,0.05123945698142052
Weather,192,893,96,255,forecast,MSGNet,0.0490061454474926
Weather,192,893,96,256,forecast,MSGNet,0.050812676548957825
Weather,192,893,96,257,forecast,MSGNet,0.05048336833715439
Weather,192,893,96,258,forecast,MSGNet,0.05228227376937866
Weather,192,893,96,259,forecast,MSGNet,0.05521087348461151
Weather,192,893,96,260,forecast,MSGNet,0.051425620913505554
Weather,192,893,96,261,forecast,MSGNet,0.049956001341342926
Weather,192,893,96,262,forecast,MSGNet,0.051751308143138885
Weather,192,893,96,263,forecast,MSGNet,0.05152052640914917
Weather,192,893,96,264,forecast,MSGNet,0.050725121051073074
Weather,192,893,96,265,forecast,MSGNet,0.052431922405958176
Weather,192,893,96,266,forecast,MSGNet,0.05166873335838318
Weather,192,893,96,267,forecast,MSGNet,0.05344235152006149
Weather,192,893,96,268,forecast,MSGNet,0.0533902570605278
Weather,192,893,96,269,forecast,MSGNet,0.051674436777830124
Weather,192,893,96,270,forecast,MSGNet,0.05329940468072891
Weather,192,893,96,271,forecast,MSGNet,0.051500387489795685
Weather,192,893,96,272,forecast,MSGNet,0.05442459136247635
Weather,192,893,96,273,forecast,MSGNet,0.05300300568342209
Weather,192,893,96,274,forecast,MSGNet,0.05519811064004898
Weather,192,893,96,275,forecast,MSGNet,0.05240001529455185
Weather,192,893,96,276,forecast,MSGNet,0.05465488135814667
Weather,192,893,96,277,forecast,MSGNet,0.05289403349161148
Weather,192,893,96,278,forecast,MSGNet,0.053999416530132294
Weather,192,893,96,279,forecast,MSGNet,0.05084140971302986
Weather,192,893,96,280,forecast,MSGNet,0.053468577563762665
Weather,192,893,96,281,forecast,MSGNet,0.05440809205174446
Weather,192,893,96,282,forecast,MSGNet,0.05527890846133232
Weather,192,893,96,283,forecast,MSGNet,0.05633636564016342
Weather,192,893,96,284,forecast,MSGNet,0.05388538911938667
Weather,192,893,96,285,forecast,MSGNet,0.05355019494891167
Weather,192,893,96,286,forecast,MSGNet,0.054952673614025116
Weather,192,893,96,287,forecast,MSGNet,0.05560227856040001
Weather,192,893,96,0,input,PatchTST,0.04074845463037491
Weather,192,893,96,1,input,PatchTST,0.039185781031847
Weather,192,893,96,2,input,PatchTST,0.041008900851011276
Weather,192,893,96,3,input,PatchTST,0.03814399614930153
Weather,192,893,96,4,input,PatchTST,0.03241419047117233
Weather,192,893,96,5,input,PatchTST,0.029549285769462585
Weather,192,893,96,6,input,PatchTST,0.027205275371670723
Weather,192,893,96,7,input,PatchTST,0.024340370669960976
Weather,192,893,96,8,input,PatchTST,0.0225172508507967
Weather,192,893,96,9,input,PatchTST,0.01861056499183178
Weather,192,893,96,10,input,PatchTST,0.0160061065107584
Weather,192,893,96,11,input,PatchTST,0.014182986691594124
Weather,192,893,96,12,input,PatchTST,0.012880757451057434
Weather,192,893,96,13,input,PatchTST,0.01209942065179348
Weather,192,893,96,14,input,PatchTST,0.011838974431157112
Weather,192,893,96,15,input,PatchTST,0.012359865941107273
Weather,192,893,96,16,input,PatchTST,0.011838974431157112
Weather,192,893,96,17,input,PatchTST,0.011057637631893158
Weather,192,893,96,18,input,PatchTST,0.01027629990130663
Weather,192,893,96,19,input,PatchTST,0.010015854611992836
Weather,192,893,96,20,input,PatchTST,0.011057637631893158
Weather,192,893,96,21,input,PatchTST,0.011057637631893158
Weather,192,893,96,22,input,PatchTST,0.01209942065179348
Weather,192,893,96,23,input,PatchTST,0.01209942065179348
Weather,192,893,96,24,input,PatchTST,0.012359865941107273
Weather,192,893,96,25,input,PatchTST,0.011057637631893158
Weather,192,893,96,26,input,PatchTST,0.01079719141125679
Weather,192,893,96,27,input,PatchTST,0.010015854611992836
Weather,192,893,96,28,input,PatchTST,0.009755408391356468
Weather,192,893,96,29,input,PatchTST,0.009755408391356468
Weather,192,893,96,30,input,PatchTST,0.008453180082142353
Weather,192,893,96,31,input,PatchTST,0.007671842351555824
Weather,192,893,96,32,input,PatchTST,0.007411396596580744
Weather,192,893,96,33,input,PatchTST,0.006890505086630583
Weather,192,893,96,34,input,PatchTST,0.006369613576680422
Weather,192,893,96,35,input,PatchTST,0.006369613576680422
Weather,192,893,96,36,input,PatchTST,0.007150950841605663
Weather,192,893,96,37,input,PatchTST,0.007411396596580744
Weather,192,893,96,38,input,PatchTST,0.007150950841605663
Weather,192,893,96,39,input,PatchTST,0.006890505086630583
Weather,192,893,96,40,input,PatchTST,0.008453180082142353
Weather,192,893,96,41,input,PatchTST,0.008713625371456146
Weather,192,893,96,42,input,PatchTST,0.007932288572192192
Weather,192,893,96,43,input,PatchTST,0.009755408391356468
Weather,192,893,96,44,input,PatchTST,0.01079719141125679
Weather,192,893,96,45,input,PatchTST,0.013401648961007595
Weather,192,893,96,46,input,PatchTST,0.011838974431157112
Weather,192,893,96,47,input,PatchTST,0.01079719141125679
Weather,192,893,96,48,input,PatchTST,0.012880757451057434
Weather,192,893,96,49,input,PatchTST,0.013662095181643963
Weather,192,893,96,50,input,PatchTST,0.016526998952031136
Weather,192,893,96,51,input,PatchTST,0.020433684810996056
Weather,192,893,96,52,input,PatchTST,0.020694131031632423
Weather,192,893,96,53,input,PatchTST,0.023038143292069435
Weather,192,893,96,54,input,PatchTST,0.02355903387069702
Weather,192,893,96,55,input,PatchTST,0.03033062443137169
Weather,192,893,96,56,input,PatchTST,0.028507502749562263
Weather,192,893,96,57,input,PatchTST,0.029288841411471367
Weather,192,893,96,58,input,PatchTST,0.02486126311123371
Weather,192,893,96,59,input,PatchTST,0.0318932980298996
Weather,192,893,96,60,input,PatchTST,0.027986612170934677
Weather,192,893,96,61,input,PatchTST,0.03033062443137169
Weather,192,893,96,62,input,PatchTST,0.039185781031847
Weather,192,893,96,63,input,PatchTST,0.04595737159252167
Weather,192,893,96,64,input,PatchTST,0.03788354992866516
Weather,192,893,96,65,input,PatchTST,0.0456969253718853
Weather,192,893,96,66,input,PatchTST,0.05064539238810539
Weather,192,893,96,67,input,PatchTST,0.05429163575172424
Weather,192,893,96,68,input,PatchTST,0.05976099520921707
Weather,192,893,96,69,input,PatchTST,0.06106322258710861
Weather,192,893,96,70,input,PatchTST,0.059240102767944336
Weather,192,893,96,71,input,PatchTST,0.05741698294878006
Weather,192,893,96,72,input,PatchTST,0.05611475557088852
Weather,192,893,96,73,input,PatchTST,0.05585430935025215
Weather,192,893,96,74,input,PatchTST,0.05429163575172424
Weather,192,893,96,75,input,PatchTST,0.05976099520921707
Weather,192,893,96,76,input,PatchTST,0.05324985086917877
Weather,192,893,96,77,input,PatchTST,0.04856182634830475
Weather,192,893,96,78,input,PatchTST,0.04231112822890282
Weather,192,893,96,79,input,PatchTST,0.04856182634830475
Weather,192,893,96,80,input,PatchTST,0.045176032930612564
Weather,192,893,96,81,input,PatchTST,0.043873805552721024
Weather,192,893,96,82,input,PatchTST,0.043873805552721024
Weather,192,893,96,83,input,PatchTST,0.043873805552721024
Weather,192,893,96,84,input,PatchTST,0.04595737159252167
Weather,192,893,96,85,input,PatchTST,0.04621781408786774
Weather,192,893,96,86,input,PatchTST,0.04673870652914047
Weather,192,893,96,87,input,PatchTST,0.047780491411685944
Weather,192,893,96,88,input,PatchTST,0.05116628482937813
Weather,192,893,96,89,input,PatchTST,0.050124503672122955
Weather,192,893,96,90,input,PatchTST,0.051687177270650864
Weather,192,893,96,91,input,PatchTST,0.05377074331045151
Weather,192,893,96,92,input,PatchTST,0.05455207824707031
Weather,192,893,96,93,input,PatchTST,0.05741698294878006
Weather,192,893,96,94,input,PatchTST,0.06288634240627289
Weather,192,893,96,95,input,PatchTST,0.06158411502838135
Weather,192,893,96,96,forecast,PatchTST,0.049009695649147034
Weather,192,893,96,97,forecast,PatchTST,0.051753655076026917
Weather,192,893,96,98,forecast,PatchTST,0.05934790521860123
Weather,192,893,96,99,forecast,PatchTST,0.061990685760974884
Weather,192,893,96,100,forecast,PatchTST,0.06075982004404068
Weather,192,893,96,101,forecast,PatchTST,0.06796899437904358
Weather,192,893,96,102,forecast,PatchTST,0.07036995887756348
Weather,192,893,96,103,forecast,PatchTST,0.06791770458221436
Weather,192,893,96,104,forecast,PatchTST,0.07490446418523788
Weather,192,893,96,105,forecast,PatchTST,0.07102949172258377
Weather,192,893,96,106,forecast,PatchTST,0.07714345306158066
Weather,192,893,96,107,forecast,PatchTST,0.07613611966371536
Weather,192,893,96,108,forecast,PatchTST,0.08293181657791138
Weather,192,893,96,109,forecast,PatchTST,0.08519741892814636
Weather,192,893,96,110,forecast,PatchTST,0.08873626589775085
Weather,192,893,96,111,forecast,PatchTST,0.08715368807315826
Weather,192,893,96,112,forecast,PatchTST,0.08691731095314026
Weather,192,893,96,113,forecast,PatchTST,0.09242845326662064
Weather,192,893,96,114,forecast,PatchTST,0.09266332536935806
Weather,192,893,96,115,forecast,PatchTST,0.09886719286441803
Weather,192,893,96,116,forecast,PatchTST,0.09896232187747955
Weather,192,893,96,117,forecast,PatchTST,0.10032340884208679
Weather,192,893,96,118,forecast,PatchTST,0.10270386189222336
Weather,192,893,96,119,forecast,PatchTST,0.10121650993824005
Weather,192,893,96,120,forecast,PatchTST,0.09993231296539307
Weather,192,893,96,121,forecast,PatchTST,0.09525907039642334
Weather,192,893,96,122,forecast,PatchTST,0.10095849633216858
Weather,192,893,96,123,forecast,PatchTST,0.10132119059562683
Weather,192,893,96,124,forecast,PatchTST,0.10199723392724991
Weather,192,893,96,125,forecast,PatchTST,0.0954161286354065
Weather,192,893,96,126,forecast,PatchTST,0.09536530077457428
Weather,192,893,96,127,forecast,PatchTST,0.09131011366844177
Weather,192,893,96,128,forecast,PatchTST,0.09404358267784119
Weather,192,893,96,129,forecast,PatchTST,0.09750113636255264
Weather,192,893,96,130,forecast,PatchTST,0.10206535458564758
Weather,192,893,96,131,forecast,PatchTST,0.10101383924484253
Weather,192,893,96,132,forecast,PatchTST,0.09481514990329742
Weather,192,893,96,133,forecast,PatchTST,0.09764422476291656
Weather,192,893,96,134,forecast,PatchTST,0.09643924236297607
Weather,192,893,96,135,forecast,PatchTST,0.09771031141281128
Weather,192,893,96,136,forecast,PatchTST,0.10074146836996078
Weather,192,893,96,137,forecast,PatchTST,0.09737563133239746
Weather,192,893,96,138,forecast,PatchTST,0.09383676946163177
Weather,192,893,96,139,forecast,PatchTST,0.09658209979534149
Weather,192,893,96,140,forecast,PatchTST,0.09608583152294159
Weather,192,893,96,141,forecast,PatchTST,0.09310998767614365
Weather,192,893,96,142,forecast,PatchTST,0.09778192639350891
Weather,192,893,96,143,forecast,PatchTST,0.09464801847934723
Weather,192,893,96,144,forecast,PatchTST,0.09342819452285767
Weather,192,893,96,145,forecast,PatchTST,0.08818569779396057
Weather,192,893,96,146,forecast,PatchTST,0.08856736123561859
